1:ϵ_1:ϵ,1:ϵ_2:ϵ,1:ϵ_3:ϵ,2:ϵ_1:ϵ,2:ϵ_2:ϵ,2:ϵ_3:ϵ,3:ϵ_1:ϵ,3:ϵ_2:ϵ,3:ϵ_3:ϵ
0.30992722292000136,0.07976443434274934,-0.04879687099247177,0.07976443434274934,0.4490429032568316,-0.017671159985041537,-0.04879687099247178,-0.017671159985041537,0.44313510090799973
1.5975045578912763,0.6179309114306778,-0.952282906300629,0.6179309114306777,0.7478934358428282,-0.22771844060154556,-0.9522829063006291,-0.2277184406015457,1.2873346911712562
0.17470929454828327,0.0013109984546419394,0.015338276593668567,0.0013109984546419411,0.8315173341893339,0.8559327091861746,0.015338276593668569,0.8559327091861744,1.6265556648210562
1.3064282362678412,0.267521317979343,-0.3123351186006792,0.267521317979343,0.7920536365314279,-0.43525293093298817,-0.3123351186006792,-0.43525293093298817,0.7849766585659396
0.3126690048162948,-0.14297791588633155,-0.03714063589854401,-0.14297791588633157,0.44306835246624193,0.17713473874653252,-0.03714063589854402,0.17713473874653252,0.5093618122036729
1.8659785090889087,-0.976508973978582,-0.4260872157116351,-0.9765089739785822,1.3293802107500832,0.5246016181448397,-0.42608721571163516,0.5246016181448397,0.7532042080104401
0.4029796954112662,-0.04440933081351345,-0.05732376963560148,-0.04440933081351345,0.996597634261488,0.6513904257075493,-0.05732376963560148,0.6513904257075493,0.779835338200079
0.7248188330732219,0.11094646103685082,-0.09825176865745396,0.11094646103685084,0.82532535920352,-0.257249802327914,-0.09825176865745397,-0.257249802327914,0.6367595940218604
0.3048474861394824,0.21331242078265591,-0.08459510995951833,0.21331242078265586,0.7389937021587651,-0.19792562355310006,-0.08459510995951833,-0.19792562355310006,0.6119178626654447
0.25812444644585625,0.1169154354056864,0.06861673750853436,0.11691543540568637,0.21230777089226427,-0.02696671552474663,0.06861673750853436,-0.02696671552474662,0.37339847795155484
1.6204610639217563,0.34406913725275806,-0.8339820951777223,0.34406913725275806,0.6068323719980406,-0.44246896019268817,-0.8339820951777223,-0.44246896019268817,1.0004204042350728
1.104038149946152,0.734342376815942,0.08816346289908733,0.734342376815942,1.3094768429988397,0.3497099886579023,0.08816346289908732,0.34970998865790226,0.44570914960317704
0.4348034984130028,0.5416873273975533,0.4866284483746419,0.5416873273975533,5.663346037680543,3.0993735192491005,0.48662844837464214,3.0993735192491,2.026330092957278
1.5113241224829685,1.2580385192931602,-0.919932757169375,1.25803851929316,1.516875668333063,-0.6095486291777692,-0.9199327571693751,-0.6095486291777694,0.9964117918328953
0.21007520287094658,-0.0077308568831505955,-0.0929080186105498,-0.007730856883150582,0.44149656961917616,-0.1914111188305887,-0.09290801861054984,-0.1914111188305887,0.5253688064428204
0.4424892685177213,-0.2689536553146544,0.22308460836567715,-0.26895365531465437,0.5036936526671838,-0.18309108096324697,0.22308460836567712,-0.183091080963247,0.4800529195736942
1.5320808281555718,0.3677417326252052,-0.20236444379123342,0.36774173262520515,0.8141141432936408,0.1629296787393077,-0.20236444379123353,0.1629296787393077,0.3348184196787121
0.4737854049286082,-0.2299361329992689,0.06064278441909389,-0.2299361329992689,0.9637196522654078,0.3248004176897837,0.06064278441909389,0.3248004176897837,1.489378816378374
0.5798158547865385,-0.014263795397268002,-0.03156912912645945,-0.014263795397268002,2.048929032653662,-0.14225102185073643,-0.03156912912645945,-0.14225102185073643,0.20733893263278025
1.2098672982114693,0.6501150633649808,-0.4602263470790503,0.6501150633649808,1.0769224019337231,0.09635052679454233,-0.4602263470790504,0.0963505267945422,2.209758523043278
0.6526246154757318,0.21835803546329896,0.04874817719944578,0.21835803546329888,0.7200095865839127,-0.21339111777704894,0.048748177199445776,-0.21339111777704894,0.5916207302865316
2.7349250933260967,-0.47166047760644764,0.5041648236217403,-0.47166047760644725,0.7115169243834413,0.2465654395813611,0.5041648236217411,0.246565439581361,0.6183077367385502
0.9309906032833305,-0.08324175106461677,0.1677444200496798,-0.08324175106461676,0.5408397978356514,-0.14897682424141342,0.16774442004967982,-0.14897682424141345,0.2954259679325405
0.742739223963629,0.11949044225345581,0.14836518330690734,0.11949044225345583,0.37326614023332205,0.1623703418149827,0.14836518330690734,0.1623703418149827,0.5407956012826685
1.1371547401955548,0.5567763896348497,0.008387024859668822,0.5567763896348498,0.5572092712510859,-0.17682450950229417,0.008387024859668695,-0.17682450950229422,1.4065097261022086
1.1246371414326288,0.05585451610278242,-0.17695917123816113,0.0558545161027824,0.26008276191569774,0.05650541647639666,-0.17695917123816118,0.05650541647639666,0.31574176670266046
0.35202350347920086,-0.1814607449965617,0.23127727512709076,-0.18146074499656173,0.9842567093069247,0.1314149579877594,0.23127727512709073,0.13141495798775943,0.7617552356072974
0.615164649938134,-0.41340908807047705,0.18080746930825334,-0.413409088070477,2.0331237792114956,-0.933443207821615,0.18080746930825328,-0.933443207821615,0.706470943637162
1.0269382446286424,-0.25312906823246434,-0.5153546770381746,-0.2531290682324644,0.6239746589659785,0.2711749467492684,-0.5153546770381747,0.2711749467492684,0.8098374369596222
